problem,month,local_time,optical_eff,cosine_eff,shadow_block_eff,atmospheric_eff,trunc_eff,power_MW,unit_power_kW_m2,unshadowed_eff,sequential_blocking_loss,isolated_trunc_eff
q3,5,15.0,0.5404528107716446,0.7700418097700497,0.8860236829078624,0.964138320810448,0.9039539237303935,65.33000910861008,0.5512127495005051,0.9998666162604457,0.11384293335258328,0.8634419674386444
q3,6,9.0,0.5426382118945764,0.7733109924852479,0.8859264596313952,0.964138320810448,0.9031927335038055,65.97828347057066,0.5566824731139354,0.9999499296722777,0.1140234700408825,0.8631660102812402
q3,6,10.5,0.5637514045674881,0.7971995474061437,0.8913017928306957,0.964138320810448,0.8995289508417565,70.88518845499112,0.5980837927357271,1.0,0.10869820716930427,0.8653020312645987
q3,6,12.0,0.573416626705232,0.8054481329835809,0.8956157166284888,0.964138320810448,0.8990398479998275,72.7820110675435,0.6140879663436247,1.0,0.10438428337151112,0.868216651507144
q3,6,13.5,0.5639051918156194,0.7971836696681812,0.8915588291655144,0.964138320810448,0.8995022125215318,70.90452541446905,0.5982469456075274,1.0,0.1084411708344855,0.8652763504296428
q3,6,15.0,0.5428839936243413,0.7732931401817965,0.8862224349381251,0.964138320810448,0.9031845526964054,66.00816757434892,0.5569346160301041,0.9999423887661691,0.11371995382804374,0.8631753820000014
q3,7,9.0,0.5401181223775547,0.7699531565240961,0.8857033621138892,0.964138320810448,0.9039984349155967,65.27622256205998,0.5507589330903355,0.9998879434044813,0.11418458129059211,0.8634445971395377
q3,7,10.5,0.5605613840736692,0.7944752778303924,0.8898131390296836,0.964138320810448,0.8997997254581414,70.23279949866745,0.5925793528119381,1.0,0.11018686097031628,0.8645049516747367
q3,7,12.0,0.5700112028599585,0.8029388801915709,0.8938771071744933,0.964138320810448,0.8990950244858733,72.13420373526013,0.6086221832273104,1.0,0.10612289282550662,0.8670437703475982
q3,7,13.5,0.5607378769615888,0.79445657220302,0.8901171852859743,0.964138320810448,0.8997669219204978,70.25491231264712,0.5927659265650913,1.0,0.10988281471402557,0.8644786591234856
q3,7,15.0,0.540370956787819,0.7699307679540179,0.8860186872460492,0.964138320810448,0.9039805628301151,65.30677898028031,0.5510167485649073,0.9998632844035152,0.11384459715746612,0.8634543235714833
q3,8,9.0,0.5325817777664075,0.7590860837942962,0.8855112266519941,0.964138320810448,0.9070534939105622,62.97937411709208,0.5313795978688766,0.9991279088727756,0.11361668222078143,0.8652021811001398
q3,8,10.5,0.5509853235000538,0.7849400025760832,0.8863904020857413,0.964138320810448,0.9011341518823085,68.11382770366056,0.5747008267689067,1.0,0.11360959791425868,0.8629669914252169
q3,8,12.0,0.5591515495778423,0.7938557781043691,0.888799874043344,0.964138320810448,0.899830432528756,69.95428748186933,0.5902294469012715,1.0,0.11120012595665589,0.8640368626318184
q3,8,13.5,0.5511614534041034,0.7849128087172651,0.8866735688380302,0.964138320810448,0.9011386252621333,68.1356012090993,0.5748845376540406,1.0,0.11332643116196983,0.8629565272223508
q3,8,15.0,0.532861537094404,0.7590493096373448,0.8859702777467148,0.964138320810448,0.9070108287287735,63.01245648700443,0.5316587257050455,0.9991256087308981,0.11315533098418329,0.8651865688307
q3,9,9.0,0.5191151194150115,0.7407882377389207,0.8820556175241028,0.964138320810448,0.9149341325339891,58.56702449439086,0.49415101944876255,0.986022836839495,0.10396721931539228,0.870229629539802
q3,9,10.5,0.5373914245479793,0.7675496802448785,0.884659859934849,0.964138320810448,0.9047658414212792,64.51102038694798,0.5443026475238352,0.9997968244689169,0.11513696453406777,0.8635881306772526
q3,9,12.0,0.5438088847378795,0.7767769337274304,0.8849196608231453,0.964138320810448,0.902546856821989,66.32896089108336,0.5596412644532598,0.99996785564559,0.11504819482244476,0.86261967366324
q3,9,13.5,0.5375536458241303,0.7675094199165569,0.8849784631138826,0.964138320810448,0.90476878718858,64.53049419984286,0.544466955077064,0.99980726303457,0.11482879992068726,0.8635972504706826
q3,9,15.0,0.519426781669747,0.7407276577786183,0.8826431433739119,0.964138320810448,0.9149182703538177,58.60218650417327,0.494447693953398,0.9859902333097825,0.10334708993587055,0.8702016943357666
q3,10,9.0,0.4842950550933305,0.7195013449487686,0.8451656381713922,0.964138320810448,0.9299485497502212,50.35987675478026,0.42490436645064755,0.9218015940782613,0.07663595590686909,0.8766771309770511
q3,10,10.5,0.5228301049019982,0.7461345417202697,0.8836092710022287,0.964138320810448,0.9121286920555359,59.74798652993638,0.5041152202739384,0.9925347279926156,0.10892545699038687,0.8685824033210319
q3,10,12.0,0.5291160704694976,0.7553292724715638,0.8847335523461215,0.964138320810448,0.9084739156969365,61.85817780212743,0.5219196618925315,0.9980853685991561,0.11335181625303467,0.8659377744852471
q3,10,13.5,0.5229358457838548,0.7460802164327186,0.8838744087403906,0.964138320810448,0.9122329325484647,59.760070388011094,0.5042171761243175,0.9924819343253785,0.10860752558498782,0.8685624451378029
q3,10,15.0,0.48447354155857836,0.7194140253493878,0.8456762933813601,0.964138320810448,0.929881976601585,50.378436837725026,0.4250609645361298,0.9215865826550669,0.0759102892737066,0.8766807551361482
q3,11,9.0,0.4279999959135902,0.7011393865408577,0.7738549996029422,0.964138320810448,0.9378640887838879,39.70174100558,0.3349778473666019,0.8318053446332478,0.057950345030305564,0.8805142154260023
q3,11,10.5,0.498564048458538,0.7269363526641053,0.8610088178576768,0.964138320810448,0.925388635293962,53.40832303340349,0.450625202523867,0.9454298161569061,0.08442099829922925,0.8745319502914871
q3,11,12.0,0.5123233837615789,0.7358637261704326,0.8758161434790486,0.964138320810448,0.9187535294149333,56.6984975408689,0.4783855864782213,0.9722375520576706,0.09642140857862191,0.8717450487297244
q3,11,13.5,0.4985513881184709,0.7268706204674268,0.8612086352266887,0.964138320810448,0.9253590996258193,53.40696680337826,0.45061375952406707,0.9454640081615058,0.08425537293481712,0.8745160900771611
q3,11,15.0,0.42800590798621513,0.7010306689653876,0.7740958440503687,0.964138320810448,0.9378891156813125,39.7022894158099,0.3349824745006679,0.8316243588475171,0.05752851479714839,0.880493956073278
q3,12,9.0,0.3992000216537782,0.6945747306954938,0.7311341860138209,0.964138320810448,0.9412181075384553,34.946688606167584,0.29485776254093404,0.7799594790061016,0.04882529299228078,0.8813690488955013
q3,12,10.5,0.48341823175981535,0.719928425129776,0.843765126157461,0.964138320810448,0.9298775702170613,50.192792940505,0.42349462030304513,0.92025389467936,0.07648876852189904,0.8765359370388673
q3,12,12.0,0.5014374105257923,0.7287129650030414,0.8642327724478933,0.964138320810448,0.9242203242453019,54.060714690030565,0.4561296652310857,0.9506357523158572,0.08640297986796387,0.874002599452632
q3,12,13.5,0.48343748977039736,0.7198587512408792,0.8440844726642224,0.964138320810448,0.929862250403578,50.19479247894621,0.4235114911269888,0.9204576851304621,0.07637321246623982,0.8765450422498252
q3,12,15.0,0.399132960583332,0.6944589097069954,0.7313805962377198,0.964138320810448,0.9410010519463385,34.9408179593255,0.2948082297851404,0.7799034225052158,0.048522826267495905,0.8813691671254016
