吸收塔x坐标 (m),吸收塔y坐标 (m),定日镜序号,定日镜宽度 (m),定日镜高度 (m),定日镜x坐标 (m),定日镜y坐标 (m),定日镜z坐标 (m)
0.0,0.24918702340431764,672,7.090208526459055,7.090208526459055,56.67702454324234,88.88350420428516,3.6451042632295274
0.0,0.24918702340431764,673,7.090208526459055,6.915208526459055,244.2920096696576,176.02714315452045,4.4951042632295275
0.0,0.24918702340431764,674,7.090208526459055,6.915208526459055,231.5185051566577,208.61091289673814,4.4951042632295275
0.0,0.24918702340431764,675,7.090208526459055,7.090208526459055,257.2248200811643,110.690109256314,3.6451042632295274
0.0,0.24918702340431764,676,7.090208526459055,6.915208526459055,-279.8639073692917,77.93313203297686,4.4951042632295275
0.0,0.24918702340431764,677,7.090208526459055,7.090208526459055,212.31648976601102,126.00383778277057,3.6451042632295274
0.0,0.24918702340431764,678,7.090208526459055,7.090208526459055,169.3024987086943,14.66354825416168,3.6451042632295274
0.0,0.24918702340431764,679,7.090208526459055,6.915208526459055,-245.399009587689,192.06877187403677,4.4951042632295275
0.0,0.24918702340431764,680,7.090208526459055,6.915208526459055,-255.88416069595527,158.67826312687467,4.4951042632295275
0.0,0.24918702340431764,681,7.090208526459055,7.090208526459055,78.32322329495297,85.43461645220192,3.6451042632295274
0.0,0.24918702340431764,682,7.090208526459055,7.090208526459055,-80.48721874640799,83.39299204066096,3.6451042632295274
0.0,0.24918702340431764,683,7.090208526459055,7.090208526459055,-216.24834903428484,139.63548350372207,3.6451042632295274
0.0,0.24918702340431764,684,7.090208526459055,7.090208526459055,152.7937777887738,45.6675406947632,3.6451042632295274
0.0,0.24918702340431764,685,7.090208526459055,7.090208526459055,-211.79560817315877,27.926852049977832,3.6451042632295274
0.0,0.24918702340431764,686,7.090208526459055,6.940208526459054,89.81749929239389,276.45819987620496,3.6451042632295274
0.0,0.24918702340431764,687,7.090208526459055,7.090208526459055,-154.7768567549285,38.36598114681097,3.6451042632295274
0.0,0.24918702340431764,688,7.090208526459055,7.090208526459055,-148.78305713402938,5.825932715802595,3.6451042632295274
0.0,0.24918702340431764,689,7.090208526459055,7.090208526459055,-179.7783350538423,-15.057083602813869,3.6451042632295274
0.0,0.24918702340431764,690,7.090208526459055,7.090208526459055,252.82451101578152,143.21200942800266,3.6451042632295274
0.0,0.24918702340431764,691,7.090208526459055,7.090208526459055,-228.74634764878584,139.48796730848102,3.6451042632295274
0.0,0.24918702340431764,692,7.090208526459055,7.090208526459055,-169.7957740739891,6.613539725214574,3.6451042632295274
0.0,0.24918702340431764,693,7.090208526459055,7.090208526459055,210.58365230929977,148.05450995403788,3.6451042632295274
0.0,0.24918702340431764,694,7.090208526459055,7.090208526459055,178.86988746626247,229.0813642146035,3.6451042632295274
0.0,0.24918702340431764,695,7.090208526459055,7.090208526459055,148.35082601839818,12.879729463240238,3.6451042632295274
0.0,0.24918702340431764,696,7.090208526459055,7.090208526459055,223.07774700339957,148.3999490525694,3.6451042632295274
0.0,0.24918702340431764,697,7.090208526459055,6.915208526459055,251.72682456589968,165.20397368945248,4.4951042632295275
0.0,0.24918702340431764,698,7.090208526459055,7.090208526459055,-222.86009057704032,106.20155387834643,3.6451042632295274
0.0,0.24918702340431764,699,7.090208526459055,7.090208526459055,211.01409721989225,33.3623801227609,3.6451042632295274
0.0,0.24918702340431764,700,7.090208526459055,7.090208526459055,-168.19405329033816,166.15578019726146,3.6451042632295274
0.0,0.24918702340431764,701,7.090208526459055,6.915208526459055,-262.55119491475006,147.36596342538243,4.4951042632295275
0.0,0.24918702340431764,702,7.090208526459055,6.915208526459055,240.38676167302796,198.31390334421326,4.4951042632295275
0.0,0.24918702340431764,703,7.090208526459055,7.090208526459055,-194.68322050835891,58.05076261011218,3.6451042632295274
0.0,0.24918702340431764,704,7.090208526459055,7.090208526459055,223.70074746424825,13.78949575870728,3.6451042632295274
0.0,0.24918702340431764,705,7.090208526459055,6.940208526459054,-142.96282240459834,253.07369803918584,3.6451042632295274
0.0,0.24918702340431764,706,7.090208526459055,7.090208526459055,190.24084168812408,30.102556107264405,3.6451042632295274
0.0,0.24918702340431764,707,7.090208526459055,7.090208526459055,207.20822352912901,203.77646790279962,3.6451042632295274
0.0,0.24918702340431764,708,7.090208526459055,7.090208526459055,-255.20415862126828,115.28241175371205,3.6451042632295274
0.0,0.24918702340431764,709,7.090208526459055,7.090208526459055,-136.0155409765768,14.377315218461586,3.6451042632295274
0.0,0.24918702340431764,710,7.090208526459055,7.090208526459055,66.58361095205824,81.70438971654869,3.6451042632295274
0.0,0.24918702340431764,711,7.090208526459055,6.915208526459055,-253.53249688238762,181.18204767472378,4.4951042632295275
0.0,0.24918702340431764,712,7.090208526459055,7.090208526459055,-224.01772963414717,-6.1867423013181915,3.6451042632295274
0.0,0.24918702340431764,713,7.090208526459055,7.090208526459055,-223.13705613576866,128.31847407387457,3.6451042632295274
0.0,0.24918702340431764,714,7.090208526459055,7.090208526459055,144.32744873575933,36.81536981696787,3.6451042632295274
0.0,0.24918702340431764,715,7.090208526459055,7.090208526459055,-121.3858570959694,34.89587649642796,3.6451042632295274
0.0,0.24918702340431764,716,7.090208526459055,7.090208526459055,-235.61088957744778,127.52777206605299,3.6451042632295274
0.0,0.24918702340431764,717,7.090208526459055,7.090208526459055,193.13296311332758,63.036423360722495,3.6451042632295274
0.0,0.24918702340431764,718,7.090208526459055,7.065208526459055,241.9700978295661,230.66464675304826,4.4951042632295275
0.0,0.24918702340431764,719,7.090208526459055,6.915208526459055,292.9636992762217,69.16033819985908,4.4951042632295275
0.0,0.24918702340431764,720,7.090208526459055,6.915208526459055,293.0896187829407,181.56568206726735,4.4951042632295275
0.0,0.24918702340431764,721,7.090208526459055,7.090208526459055,-157.36872211237818,25.623399955018918,3.6451042632295274
0.0,0.24918702340431764,722,7.090208526459055,7.090208526459055,179.15133960131556,-21.182779621509955,3.6451042632295274
0.0,0.24918702340431764,723,7.090208526459055,7.090208526459055,-147.83343723924264,17.93457694549679,3.6451042632295274
0.0,0.24918702340431764,724,7.090208526459055,7.090208526459055,155.98738656542068,33.062303511660076,3.6451042632295274
0.0,0.24918702340431764,725,7.090208526459055,7.090208526459055,218.508670012285,114.90730990893387,3.6451042632295274
0.0,0.24918702340431764,726,7.090208526459055,7.090208526459055,-213.1246210949989,14.438220319388945,3.6451042632295274
0.0,0.24918702340431764,727,7.090208526459055,7.090208526459055,217.9132712875115,137.0179491854139,3.6451042632295274
0.0,0.24918702340431764,728,7.090208526459055,7.090208526459055,169.91406286742173,0.8158602837941686,3.6451042632295274
0.0,0.24918702340431764,729,7.090208526459055,7.090208526459055,-89.59539958281208,73.48680760105526,3.6451042632295274
0.0,0.24918702340431764,730,7.090208526459055,7.090208526459055,-68.65559243108068,79.96579082169481,3.6451042632295274
0.0,0.24918702340431764,731,7.090208526459055,6.915208526459055,-268.71844801159017,135.77361857843795,4.4951042632295275
0.0,0.24918702340431764,732,7.090208526459055,7.090208526459055,230.40858270971788,136.7197498259155,3.6451042632295274
0.0,0.24918702340431764,733,7.090208526459055,6.915208526459055,248.79742832586322,187.63986634690914,4.4951042632295275
0.0,0.24918702340431764,734,7.090208526459055,7.090208526459055,-169.74954647188866,-7.24756902746835,3.6451042632295274
0.0,0.24918702340431764,735,7.090208526459055,7.090208526459055,190.05757872355986,-30.749494587285373,3.6451042632295274
0.0,0.24918702340431764,736,7.090208526459055,7.090208526459055,224.10914493947436,-0.42574349773330933,3.6451042632295274
0.0,0.24918702340431764,737,7.090208526459055,7.090208526459055,212.68942607190124,19.912371403525924,3.6451042632295274
0.0,0.24918702340431764,738,7.090208526459055,7.090208526459055,120.45507100745272,38.004918547939184,3.6451042632295274
0.0,0.24918702340431764,739,7.090208526459055,6.915208526459055,265.1456849516811,142.63683256042606,4.4951042632295275
0.0,0.24918702340431764,740,7.090208526459055,6.915208526459055,-261.18337065942546,169.9509074916094,4.4951042632295275
0.0,0.24918702340431764,741,7.090208526459055,7.090208526459055,-228.01889403933998,94.58851061249462,3.6451042632295274
0.0,0.24918702340431764,742,7.090208526459055,7.090208526459055,-104.07010163222441,50.85055697065185,3.6451042632295274
0.0,0.24918702340431764,743,7.090208526459055,7.090208526459055,-229.43404387765338,116.6618479177415,3.6451042632295274
0.0,0.24918702340431764,744,7.090208526459055,7.090208526459055,-197.9572626860143,45.58681640201797,3.6451042632295274
0.0,0.24918702340431764,745,7.090208526459055,6.915208526459055,299.7024188322942,170.41280287412846,4.4951042632295275
0.0,0.24918702340431764,746,7.090208526459055,7.090208526459055,-241.85063378264022,115.23005689691982,3.6451042632295274
0.0,0.24918702340431764,747,7.090208526459055,7.090208526459055,-249.94358202147743,126.30477466519007,3.6451042632295274
0.0,0.24918702340431764,748,7.090208526459055,6.940208526459054,-153.85480375708596,246.59711439671577,3.6451042632295274
0.0,0.24918702340431764,749,7.090208526459055,7.090208526459055,87.68305442193284,75.76585181681322,3.6451042632295274
0.0,0.24918702340431764,750,7.090208526459055,6.915208526459055,-288.16958154810015,87.05222913867544,4.4951042632295275
0.0,0.24918702340431764,751,7.090208526459055,7.090208526459055,158.1429250205819,20.238700452110752,3.6451042632295274
0.0,0.24918702340431764,752,7.090208526459055,6.915208526459055,256.7344949331588,176.60912054092276,4.4951042632295275
0.0,0.24918702340431764,753,7.090208526459055,7.090208526459055,-213.59545638869645,0.8924543596480115,3.6451042632295274
0.0,0.24918702340431764,754,7.090208526459055,7.090208526459055,-158.91332458818155,12.711957562617362,3.6451042632295274
0.0,0.24918702340431764,755,7.090208526459055,6.915208526459055,-274.374180269682,123.92329527332356,4.4951042632295275
0.0,0.24918702340431764,756,7.090208526459055,7.090208526459055,-177.9325343220989,-29.659756537506073,3.6451042632295274
0.0,0.24918702340431764,757,7.090208526459055,7.090208526459055,212.1094452465329,182.9275617880463,3.6451042632295274
0.0,0.24918702340431764,758,7.090208526459055,7.090208526459055,-68.18314360309702,180.34321918511287,3.6451042632295274
0.0,0.24918702340431764,759,7.090208526459055,7.090208526459055,196.7263366075526,50.66076280500529,3.6451042632295274
0.0,0.24918702340431764,760,7.090208526459055,7.090208526459055,135.60739505206183,17.869226769127074,3.6451042632295274
0.0,0.24918702340431764,761,7.090208526459055,7.090208526459055,237.12841627516286,124.6776551999761,3.6451042632295274
0.0,0.24918702340431764,762,7.090208526459055,7.090208526459055,224.66502344446363,125.61870224641027,3.6451042632295274
0.0,0.24918702340431764,763,7.090208526459055,6.915208526459055,271.10418687779804,130.9358187322391,4.4951042632295275
0.0,0.24918702340431764,764,7.090208526459055,6.915208526459055,-268.3370670457208,158.39673043836856,4.4951042632295275
0.0,0.24918702340431764,765,7.090208526459055,7.090208526459055,224.1214045469159,103.5067293052566,3.6451042632295274
0.0,0.24918702340431764,766,7.090208526459055,7.090208526459055,40.00687433113965,188.6165183155248,3.6451042632295274
0.0,0.24918702340431764,767,7.090208526459055,7.090208526459055,-235.12261378045486,104.69651631238123,3.6451042632295274
0.0,0.24918702340431764,768,7.090208526459055,7.090208526459055,169.3948769716136,-13.035598803626582,3.6451042632295274
0.0,0.24918702340431764,769,7.090208526459055,7.090208526459055,-223.1585176039532,-20.381867179345527,3.6451042632295274
0.0,0.24918702340431764,770,7.090208526459055,6.915208526459055,333.98491214180603,-9.492003237701974,4.4951042632295275
0.0,0.24918702340431764,771,7.090208526459055,7.090208526459055,-136.73602812025612,-1.5086546484598253,3.6451042632295274
0.0,0.24918702340431764,772,7.090208526459055,7.090208526459055,213.50832967252634,6.383185980790718,3.6451042632295274
0.0,0.24918702340431764,773,7.090208526459055,7.090208526459055,223.61513398595545,-14.638265047177802,3.6451042632295274
0.0,0.24918702340431764,774,7.090208526459055,7.090208526459055,102.73488774893026,53.50918639905601,3.6451042632295274
0.0,0.24918702340431764,775,7.090208526459055,7.090208526459055,-276.2810771684169,45.31105303117409,3.6451042632295274
0.0,0.24918702340431764,776,7.090208526459055,6.940208526459054,158.24519517449514,243.80012659137992,3.6451042632295274
0.0,0.24918702340431764,777,7.090208526459055,7.090208526459055,-200.43420083461547,32.940311562049864,3.6451042632295274
0.0,0.24918702340431764,778,7.090208526459055,7.090208526459055,-247.44903358444748,102.6274331309541,3.6451042632295274
0.0,0.24918702340431764,779,7.090208526459055,6.940208526459054,20.810909515324287,279.4063316831603,3.6451042632295274
0.0,0.24918702340431764,780,7.090208526459055,7.090208526459055,233.21270004961238,-37.514204725197686,3.6451042632295274
0.0,0.24918702340431764,781,7.090208526459055,7.090208526459055,-48.421058054109196,93.65008867920672,3.6451042632295274
0.0,0.24918702340431764,782,7.090208526459055,6.915208526459055,264.1828528375143,165.24266357784242,4.4951042632295275
0.0,0.24918702340431764,783,7.090208526459055,6.915208526459055,276.54662657563847,118.98603547285181,4.4951042632295275
0.0,0.24918702340431764,784,7.090208526459055,6.915208526459055,-279.5076256812215,111.83755127397853,4.4951042632295275
0.0,0.24918702340431764,785,7.090208526459055,7.090208526459055,176.8083240515059,-35.71396385791165,3.6451042632295274
0.0,0.24918702340431764,786,7.090208526459055,7.090208526459055,-148.74255033106576,-6.3198238363761705,3.6451042632295274
0.0,0.24918702340431764,787,7.090208526459055,7.090208526459055,-203.52728087939533,207.4574105525333,3.6451042632295274
0.0,0.24918702340431764,788,7.090208526459055,7.090208526459055,46.0039786060014,94.86399160289308,3.6451042632295274
0.0,0.24918702340431764,789,7.090208526459055,7.090208526459055,-159.40038510770358,-0.28242251151025544,3.6451042632295274
0.0,0.24918702340431764,790,7.090208526459055,7.090208526459055,159.2460484014772,7.282070478730806,3.6451042632295274
0.0,0.24918702340431764,791,7.090208526459055,6.915208526459055,-311.3693623348264,147.98650868764832,4.4951042632295275
0.0,0.24918702340431764,792,7.090208526459055,7.090208526459055,-77.44590071515672,71.4563478684652,3.6451042632295274
0.0,0.24918702340431764,793,7.090208526459055,7.090208526459055,-168.57366364472162,-21.05878810551048,3.6451042632295274
0.0,0.24918702340431764,794,7.090208526459055,6.915208526459055,-274.9799685736127,146.54151054771856,4.4951042632295275
0.0,0.24918702340431764,795,7.090208526459055,7.090208526459055,-124.58732450081408,20.569570092925535,3.6451042632295274
0.0,0.24918702340431764,796,7.090208526459055,7.090208526459055,243.2194279091411,112.30559864489597,3.6451042632295274
0.0,0.24918702340431764,797,7.090208526459055,7.090208526459055,229.13980940691732,91.83232826202124,3.6451042632295274
0.0,0.24918702340431764,798,7.090208526459055,7.090208526459055,-85.18888604925493,61.983950219543175,3.6451042632295274
0.0,0.24918702340431764,799,7.090208526459055,7.090208526459055,-232.57303238552663,82.72529641983277,3.6451042632295274
0.0,0.24918702340431764,800,7.090208526459055,7.090208526459055,-228.83217719119918,179.1190744896668,3.6451042632295274
0.0,0.24918702340431764,801,7.090208526459055,7.090208526459055,158.9426784852278,108.96913205560426,3.6451042632295274
0.0,0.24918702340431764,802,7.090208526459055,7.090208526459055,199.52756257759373,38.082112626067136,3.6451042632295274
0.0,0.24918702340431764,803,7.090208526459055,7.090208526459055,230.82100434719618,113.88699789067049,3.6451042632295274
0.0,0.24918702340431764,804,7.090208526459055,7.090208526459055,-202.10406119845788,20.162171101693158,3.6451042632295274
0.0,0.24918702340431764,805,7.090208526459055,6.915208526459055,-316.7061457039206,136.16980093714344,4.4951042632295275
0.0,0.24918702340431764,806,7.090208526459055,6.915208526459055,271.1283236663218,153.56213215452456,4.4951042632295275
0.0,0.24918702340431764,807,7.090208526459055,7.090208526459055,-213.20621816670212,-12.655901810618873,3.6451042632295274
0.0,0.24918702340431764,808,7.090208526459055,7.090208526459055,239.40240644958538,164.70310076949093,3.6451042632295274
0.0,0.24918702340431764,809,7.090208526459055,7.090208526459055,-240.18768077942315,92.45420916620759,3.6451042632295274
0.0,0.24918702340431764,810,7.090208526459055,6.915208526459055,-281.0994301024851,134.4078149045278,4.4951042632295275
0.0,0.24918702340431764,811,7.090208526459055,7.090208526459055,213.46751058599472,-7.170698890789172,3.6451042632295274
0.0,0.24918702340431764,812,7.090208526459055,7.090208526459055,75.5897682458592,73.42373334747509,3.6451042632295274
0.0,0.24918702340431764,813,7.090208526459055,7.090208526459055,136.73602812025612,2.0070286952683833,3.6451042632295274
0.0,0.24918702340431764,814,7.090208526459055,6.915208526459055,281.46264405190936,106.81022987387972,4.4951042632295275
0.0,0.24918702340431764,815,7.090208526459055,7.090208526459055,167.54276755771502,224.50624133506784,3.6451042632295274
0.0,0.24918702340431764,816,7.090208526459055,7.090208526459055,95.857122656723,65.07585383771524,3.6451042632295274
0.0,0.24918702340431764,817,7.090208526459055,7.090208526459055,124.02376980674454,23.765647583762316,3.6451042632295274
0.0,0.24918702340431764,818,7.090208526459055,7.090208526459055,-109.24087733113247,38.4266072375072,3.6451042632295274
0.0,0.24918702340431764,819,7.090208526459055,7.090208526459055,233.55057668475743,79.91506519209132,3.6451042632295274
0.0,0.24918702340431764,820,7.090208526459055,7.090208526459055,-252.3912430330177,89.75332066081377,3.6451042632295274
0.0,0.24918702340431764,821,7.090208526459055,6.940208526459054,147.3599266096784,238.2551898868471,3.6451042632295274
0.0,0.24918702340431764,822,7.090208526459055,7.090208526459055,201.52536147514476,25.3511226086223,3.6451042632295274
0.0,0.24918702340431764,823,7.090208526459055,6.915208526459055,-327.56811093756596,66.12744612963328,4.4951042632295275
0.0,0.24918702340431764,824,7.090208526459055,7.090208526459055,-174.9026219312436,-44.06339038742883,3.6451042632295274
0.0,0.24918702340431764,825,7.090208526459055,6.915208526459055,-284.10901244110204,99.53939248101437,4.4951042632295275
0.0,0.24918702340431764,826,7.090208526459055,6.915208526459055,293.61144357932653,159.72687362982867,4.4951042632295275
0.0,0.24918702340431764,827,7.090208526459055,7.090208526459055,159.28941560400924,-5.721362173699968,3.6451042632295274
0.0,0.24918702340431764,828,7.090208526459055,6.915208526459055,56.6099761129614,329.5455929111135,4.4951042632295275
0.0,0.24918702340431764,829,7.090208526459055,7.090208526459055,-221.40072498577632,-34.493918083700414,3.6451042632295274
0.0,0.24918702340431764,830,7.090208526459055,7.090208526459055,236.36488944101367,101.85394648914145,3.6451042632295274
0.0,0.24918702340431764,831,7.090208526459055,7.090208526459055,222.22070381144326,-28.790840081567502,3.6451042632295274
0.0,0.24918702340431764,832,7.090208526459055,7.090208526459055,-91.77983783969825,51.67669580338489,3.6451042632295274
0.0,0.24918702340431764,833,7.090208526459055,7.090208526459055,148.43177220474954,-11.39156822799077,3.6451042632295274
0.0,0.24918702340431764,834,7.090208526459055,6.915208526459055,277.557686321104,141.58976082641146,4.4951042632295275
0.0,0.24918702340431764,835,7.090208526459055,7.090208526459055,83.5737035971643,64.15351676912351,3.6451042632295274
0.0,0.24918702340431764,836,7.090208526459055,7.090208526459055,-158.8266623635462,-13.273264811892416,3.6451042632295274
0.0,0.24918702340431764,837,7.090208526459055,7.090208526459055,148.88670734798546,0.7457328328434321,3.6451042632295274
0.0,0.24918702340431764,838,7.090208526459055,7.090208526459055,-202.96011983922315,7.303848082617004,3.6451042632295274
0.0,0.24918702340431764,839,7.090208526459055,6.940208526459054,67.39493893502906,226.6827521738311,3.6451042632295274
0.0,0.24918702340431764,840,7.090208526459055,7.090208526459055,248.6654653437784,99.63638863053879,3.6451042632295274
0.0,0.24918702340431764,841,7.090208526459055,7.090208526459055,167.74839611774678,-26.798649833204124,3.6451042632295274
0.0,0.24918702340431764,842,7.090208526459055,6.915208526459055,-173.10475894452554,286.03854084336496,4.4951042632295275
0.0,0.24918702340431764,843,7.090208526459055,7.090208526459055,108.22333972437771,41.2222688355118,3.6451042632295274
0.0,0.24918702340431764,844,7.090208526459055,6.915208526459055,93.33909281528054,321.07410201364223,4.4951042632295275
0.0,0.24918702340431764,845,7.090208526459055,7.090208526459055,-126.10396206933282,5.968465367697611,3.6451042632295274
0.0,0.24918702340431764,846,7.090208526459055,6.915208526459055,-266.00273967873045,202.4455144121146,4.4951042632295275
0.0,0.24918702340431764,847,7.090208526459055,7.090208526459055,168.71812358916043,236.66576159636136,3.6451042632295274
0.0,0.24918702340431764,848,7.090208526459055,7.090208526459055,-135.60739505206186,-17.37085272231828,3.6451042632295274
0.0,0.24918702340431764,849,7.090208526459055,6.915208526459055,-286.6838028895101,122.01874068808763,4.4951042632295275
0.0,0.24918702340431764,850,7.090208526459055,7.090208526459055,278.5298968826056,28.229571438347783,3.6451042632295274
0.0,0.24918702340431764,851,7.090208526459055,7.090208526459055,146.98904810700958,-23.451401983216627,3.6451042632295274
0.0,0.24918702340431764,852,7.090208526459055,7.090208526459055,-236.510428859402,70.64337041175392,3.6451042632295274
0.0,0.24918702340431764,853,7.090208526459055,6.915208526459055,-285.5695426354053,53.24577445375893,4.4951042632295275
0.0,0.24918702340431764,854,7.090208526459055,6.915208526459055,283.45870214462633,129.34833968279125,4.4951042632295275
0.0,0.24918702340431764,855,7.090208526459055,7.090208526459055,-211.95847375395664,-26.152293742921742,3.6451042632295274
0.0,0.24918702340431764,856,7.090208526459055,7.090208526459055,202.71168886915598,12.519055956147685,3.6451042632295274
0.0,0.24918702340431764,857,7.090208526459055,7.090208526459055,136.01554097657677,-13.878941171652968,3.6451042632295274
0.0,0.24918702340431764,858,7.090208526459055,7.090208526459055,-244.61581322742234,79.9673908769769,3.6451042632295274
0.0,0.24918702340431764,859,7.090208526459055,7.090208526459055,173.28867827645357,-50.00581925870042,3.6451042632295274
0.0,0.24918702340431764,860,7.090208526459055,6.915208526459055,-60.22048269805316,318.209875476299,4.4951042632295275
0.0,0.24918702340431764,861,7.090208526459055,7.090208526459055,-166.2759508986957,-34.728206124638106,3.6451042632295274
0.0,0.24918702340431764,862,7.090208526459055,7.090208526459055,237.34200981853758,67.78654253476597,3.6451042632295274
0.0,0.24918702340431764,863,7.090208526459055,7.090208526459055,171.42707948166873,87.973516101766,3.6451042632295274
0.0,0.24918702340431764,864,7.090208526459055,6.915208526459055,285.84288138793653,94.43157927330797,4.4951042632295275
0.0,0.24918702340431764,865,7.090208526459055,7.090208526459055,152.43132735806546,180.74552399633887,3.6451042632295274
0.0,0.24918702340431764,866,7.090208526459055,7.090208526459055,241.28197733926964,89.55145753096245,3.6451042632295274
0.0,0.24918702340431764,867,7.090208526459055,7.090208526459055,-239.8206421933419,58.37477168406744,3.6451042632295274
0.0,0.24918702340431764,868,7.090208526459055,7.090208526459055,212.56713317636098,-20.694706500595107,3.6451042632295274
0.0,0.24918702340431764,869,7.090208526459055,7.090208526459055,125.91525988017872,9.208356832615829,3.6451042632295274
0.0,0.24918702340431764,870,7.090208526459055,7.090208526459055,-250.22169150699602,147.72022506015065,3.6451042632295274
0.0,0.24918702340431764,871,7.090208526459055,7.090208526459055,158.27273802660025,-18.685061806295433,3.6451042632295274
0.0,0.24918702340431764,872,7.090208526459055,7.090208526459055,-202.9989297109055,-5.582881566646027,3.6451042632295274
0.0,0.24918702340431764,873,7.090208526459055,7.090208526459055,-218.751429790088,-48.466070766151645,3.6451042632295274
0.0,0.24918702340431764,874,7.090208526459055,7.090208526459055,-228.81923711288368,-58.53851532893105,3.6451042632295274
0.0,0.24918702340431764,875,7.090208526459055,7.090208526459055,-256.6641562773525,76.64185931839489,3.6451042632295274
0.0,0.24918702340431764,876,7.090208526459055,7.090208526459055,253.4520866668304,86.70362162432303,3.6451042632295274
0.0,0.24918702340431764,877,7.090208526459055,7.090208526459055,-97.49195633932285,62.59020998109477,3.6451042632295274
0.0,0.24918702340431764,878,7.090208526459055,7.090208526459055,-145.6988222321457,-30.399652805064704,3.6451042632295274
0.0,0.24918702340431764,879,7.090208526459055,7.090208526459055,-97.12962477019252,40.67397255403993,3.6451042632295274
0.0,0.24918702340431764,880,7.090208526459055,7.090208526459055,219.9314692940951,-42.82648117630209,3.6451042632295274
0.0,0.24918702340431764,881,7.090208526459055,7.090208526459055,178.3922349373367,155.13768800023902,3.6451042632295274
0.0,0.24918702340431764,882,7.090208526459055,6.915208526459055,-291.7224567636928,109.39787120531761,4.4951042632295275
0.0,0.24918702340431764,883,7.090208526459055,6.915208526459055,288.8201382178769,116.86117096456776,4.4951042632295275
0.0,0.24918702340431764,884,7.090208526459055,6.915208526459055,-290.4338604413447,2.852006532189913,4.4951042632295275
0.0,0.24918702340431764,885,7.090208526459055,7.090208526459055,-157.19597438591418,-26.17411742635812,3.6451042632295274
0.0,0.24918702340431764,886,7.090208526459055,7.090208526459055,203.08176783791853,-0.3624171279453057,3.6451042632295274
0.0,0.24918702340431764,887,7.090208526459055,7.090208526459055,215.88874251800428,194.54445926195524,3.6451042632295274
0.0,0.24918702340431764,888,7.090208526459055,6.915208526459055,334.1149677517447,3.077729107859345,4.4951042632295275
0.0,0.24918702340431764,889,7.090208526459055,7.090208526459055,-170.7087614483373,-58.17213134574314,3.6451042632295274
0.0,0.24918702340431764,890,7.090208526459055,7.090208526459055,-130.23323433633587,142.101596823732,3.6451042632295274
0.0,0.24918702340431764,891,7.090208526459055,6.915208526459055,289.6790005529945,81.87364713611133,4.4951042632295275
0.0,0.24918702340431764,892,7.090208526459055,7.090208526459055,-242.4948942966606,45.95203435507774,3.6451042632295274
0.0,0.24918702340431764,893,7.090208526459055,7.090208526459055,-112.93435756510173,25.4863733887159,3.6451042632295274
0.0,0.24918702340431764,894,7.090208526459055,7.090208526459055,240.50405460917162,55.47892295179197,3.6451042632295274
0.0,0.24918702340431764,895,7.090208526459055,7.090208526459055,-200.4697846408086,195.63002235663436,3.6451042632295274
0.0,0.24918702340431764,896,7.090208526459055,7.090208526459055,-125.91525988017872,-8.709982785807098,3.6451042632295274
0.0,0.24918702340431764,897,7.090208526459055,7.090208526459055,245.55922880880112,77.01215500523631,3.6451042632295274
0.0,0.24918702340431764,898,7.090208526459055,7.090208526459055,-132.64490459808948,-32.994769985510146,3.6451042632295274
0.0,0.24918702340431764,899,7.090208526459055,7.090208526459055,96.05831624910033,43.157544864087406,3.6451042632295274
0.0,0.24918702340431764,900,7.090208526459055,7.090208526459055,164.98557736425357,-40.38170197107974,3.6451042632295274
0.0,0.24918702340431764,901,7.090208526459055,7.090208526459055,-248.39526851324425,67.26917424204092,3.6451042632295274
0.0,0.24918702340431764,902,7.090208526459055,7.090208526459055,-202.22033453984932,-18.446127534089104,3.6451042632295274
0.0,0.24918702340431764,903,7.090208526459055,7.090208526459055,126.10396206933282,-5.470091320888935,3.6451042632295274
0.0,0.24918702340431764,904,7.090208526459055,7.090208526459055,-209.85724737682648,-39.542376230416934,3.6451042632295274
0.0,0.24918702340431764,905,7.090208526459055,7.090208526459055,-154.72549520242188,114.89133732698323,3.6451042632295274
0.0,0.24918702340431764,906,7.090208526459055,6.915208526459055,-330.8508858448695,-46.42525632344345,4.4951042632295275
0.0,0.24918702340431764,907,7.090208526459055,7.090208526459055,233.651076869692,35.19788511678305,3.6451042632295274
0.0,0.24918702340431764,908,7.090208526459055,7.090208526459055,-220.81218475418706,188.9303493696771,3.6451042632295274
0.0,0.24918702340431764,909,7.090208526459055,7.090208526459055,-147.71218639644223,-18.421864705093668,3.6451042632295274
0.0,0.24918702340431764,910,7.090208526459055,6.915208526459055,-291.6816034781331,74.39983127210782,4.4951042632295275
0.0,0.24918702340431764,911,7.090208526459055,7.090208526459055,112.24825668544833,28.381260629120426,3.6451042632295274
0.0,0.24918702340431764,912,7.090208526459055,7.090208526459055,90.42744797665955,54.01910375780901,3.6451042632295274
0.0,0.24918702340431764,913,7.090208526459055,6.940208526459054,-120.39669473779382,203.51963031756193,3.6451042632295274
0.0,0.24918702340431764,914,7.090208526459055,6.940208526459054,-87.60204093348081,266.1207496128089,3.6451042632295274
0.0,0.24918702340431764,915,7.090208526459055,6.915208526459055,-296.20580036100534,96.56923099860153,4.4951042632295275
0.0,0.24918702340431764,916,7.090208526459055,6.915208526459055,140.38471339637832,303.4536470346147,4.4951042632295275
